Formatted Date,Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Temperature (C),Rain
2023-04-29 09:00:00.000 +0200,15.1,0.6,26.5,149.0,11.2,0.0,1009.25,15.1,1
2023-04-29 10:00:00.000 +0200,15.2,0.59,26.7,149.0,10.0,0.0,1009.44,15.2,1
2023-04-29 11:00:00.000 +0200,16.3,0.56,23.4,149.0,10.4,0.0,1009.76,16.3,1
2023-04-29 12:00:00.000 +0200,17.8,0.46,28.1,148.0,10.0,0.0,1009.34,17.8,1
2023-04-29 13:00:00.000 +0200,17.9,0.46,27.9,158.0,10.0,0.0,1009.14,17.9,1
2023-04-29 14:00:00.000 +0200,18.9,0.41,25.7,155.0,10.4,0.0,1009.01,18.9,1
2023-04-29 15:00:00.000 +0200,18.0,0.43,26.4,158.0,10.0,0.0,1008.83,18.0,1
2023-04-29 16:00:00.000 +0200,18.0,0.51,25.1,129.0,10.0,0.0,1008.43,18.0,1
2023-04-29 17:00:00.000 +0200,17.4,0.47,25.6,141.0,10.4,0.0,1008.7,17.4,1
2023-04-29 18:00:00.000 +0200,16.3,0.52,23.3,148.0,10.0,0.0,1009.03,16.3,1
2023-04-29 19:00:00.000 +0200,14.1,0.47,20.0,158.0,10.0,0.0,1009.42,14.1,1
2023-04-29 20:00:00.000 +0200,13.0,0.55,15.0,157.0,10.4,0.0,1010.18,13.0,1
2023-04-29 21:00:00.000 +0200,12.2,0.52,22.9,160.0,10.0,0.0,1010.85,12.2,1
2023-04-29 22:00:00.000 +0200,11.7,0.57,19.7,159.0,15.8,0.0,1011.08,11.7,1
2023-04-29 23:00:00.000 +0200,11.2,0.59,20.7,157.0,15.0,0.0,1011.22,11.2,1
2023-04-03 00:00:00.000 +0200,8.6,0.9,5.8,189.0,14.6,0.0,1014.24,9.2,1
2023-04-03 01:00:00.000 +0200,8.2,0.9,5.2,246.0,11.7,0.0,1014.73,8.7,1
2023-04-03 02:00:00.000 +0200,7.3,0.77,12.3,328.0,15.0,0.0,1013.46,9.2,1
2023-04-03 03:00:00.000 +0200,7.8,0.93,6.3,80.0,11.7,0.0,1014.81,8.6,1
2023-04-03 04:00:00.000 +0200,7.5,0.93,1.9,149.0,9.7,0.0,1014.35,7.5,1
2023-04-03 05:00:00.000 +0200,4.2,0.95,9.7,302.0,9.7,0.0,1014.42,6.2,1
2023-04-03 06:00:00.000 +0200,5.9,0.93,0.4,53.0,0.5,0.0,1014.35,5.9,1
2023-04-03 07:00:00.000 +0200,5.9,1.0,0.1,230.0,5.8,0.0,1014.55,5.9,1
2023-04-03 08:00:00.000 +0200,10.4,1.0,0.7,18.0,5.4,0.0,1014.91,10.4,1
2023-04-03 09:00:00.000 +0200,12.5,0.78,7.3,159.0,9.5,0.0,1014.44,12.5,1
2023-04-03 10:00:00.000 +0200,13.9,0.77,3.9,245.0,11.1,0.0,1014.52,13.9,1
2023-04-03 11:00:00.000 +0200,16.0,0.63,4.7,291.0,11.4,0.0,1014.75,16.0,1
2023-04-03 12:00:00.000 +0200,17.3,0.57,5.5,312.0,11.3,0.0,1014.41,17.3,1
2023-04-03 13:00:00.000 +0200,17.8,0.5,2.7,211.0,11.3,0.0,1014.02,17.8,1
2023-04-03 14:00:00.000 +0200,16.4,0.54,4.0,296.0,10.9,0.0,1013.55,16.4,1
2023-04-03 15:00:00.000 +0200,17.8,0.46,1.7,264.0,11.3,0.0,1013.02,17.8,1
2023-04-03 16:00:00.000 +0200,17.8,0.45,4.4,41.0,11.3,0.0,1011.95,17.8,1
2023-04-03 17:00:00.000 +0200,17.3,0.5,5.7,12.0,11.4,0.0,1012.11,17.3,1
2023-04-03 18:00:00.000 +0200,15.2,0.65,12.7,70.0,11.2,0.0,1012.13,15.2,1
2023-04-03 19:00:00.000 +0200,13.0,0.7,3.7,62.0,15.8,0.0,1012.52,13.0,1
2023-04-03 20:00:00.000 +0200,12.7,0.74,7.9,307.0,10.0,0.0,1013.08,12.7,1
2023-04-03 21:00:00.000 +0200,12.2,0.72,9.7,339.0,10.0,0.0,1013.35,12.2,1
2023-04-03 22:00:00.000 +0200,12.1,0.71,17.0,348.0,15.8,0.0,1013.19,12.1,1
2023-04-03 23:00:00.000 +0200,10.6,0.74,10.9,311.0,15.0,0.0,1013.54,10.6,1
2023-04-30 00:00:00.000 +0200,11.6,0.57,17.0,150.0,15.8,0.0,1011.68,11.6,1
2023-04-30 01:00:00.000 +0200,11.0,0.6,16.9,140.0,15.8,0.0,1011.79,11.0,1
2023-04-30 02:00:00.000 +0200,11.9,0.6,15.9,150.0,15.0,0.0,1013.76,11.9,1
2023-04-30 03:00:00.000 +0200,10.4,0.64,16.6,139.0,15.8,0.0,1011.39,10.4,1
2023-04-30 04:00:00.000 +0200,10.3,0.67,13.4,138.0,15.8,0.0,1011.42,10.3,1
2023-04-30 05:00:00.000 +0200,7.5,0.72,13.4,119.0,15.0,0.0,1011.65,9.5,1
2023-04-30 06:00:00.000 +0200,7.9,0.68,12.8,117.0,10.0,0.0,1011.83,9.8,1
2023-04-30 07:00:00.000 +0200,10.9,0.67,11.1,98.0,10.0,0.0,1012.42,10.9,1
2023-04-30 08:00:00.000 +0200,11.7,0.66,7.2,90.0,15.3,0.0,1012.96,11.7,1
2023-04-30 09:00:00.000 +0200,13.9,0.55,21.6,128.0,10.0,0.0,1012.97,13.9,1
2023-04-30 10:00:00.000 +0200,15.0,0.54,17.3,129.0,10.0,0.0,1013.36,15.0,1
2023-04-30 11:00:00.000 +0200,16.0,0.47,24.5,132.0,11.4,0.0,1013.41,16.0,1
2023-04-30 12:00:00.000 +0200,15.2,0.51,20.4,147.0,11.2,0.0,1013.34,15.2,1
2023-04-30 13:00:00.000 +0200,16.2,0.44,14.4,129.0,11.2,0.0,1013.62,16.2,1
2023-04-30 14:00:00.000 +0200,17.3,0.43,18.0,124.0,11.4,0.0,1013.28,17.3,1
2023-04-30 15:00:00.000 +0200,17.8,0.43,15.8,158.0,11.2,0.0,1012.98,17.8,1
2023-04-30 16:00:00.000 +0200,17.8,0.38,17.2,148.0,11.2,0.0,1012.5,17.8,1
2023-04-30 17:00:00.000 +0200,17.3,0.39,16.9,150.0,11.4,0.0,1012.61,17.3,1
2023-04-30 18:00:00.000 +0200,17.2,0.38,15.3,158.0,11.2,0.0,1012.88,17.2,1
2023-04-30 19:00:00.000 +0200,15.0,0.45,20.9,168.0,10.0,0.0,1012.98,15.0,1
2023-04-30 20:00:00.000 +0200,13.9,0.47,13.3,166.0,10.4,0.0,1013.73,13.9,1
2023-04-30 21:00:00.000 +0200,12.4,0.57,9.4,159.0,10.0,0.0,1014.17,12.4,1
2023-04-30 22:00:00.000 +0200,12.3,0.59,6.8,152.0,15.8,0.0,1014.46,12.3,1
2023-04-30 23:00:00.000 +0200,12.8,0.56,14.4,160.0,15.3,0.0,1014.45,12.8,1
2023-04-04 00:00:00.000 +0200,8.7,0.76,7.1,310.0,15.8,0.0,1013.49,9.5,1
2023-04-04 01:00:00.000 +0200,8.0,0.71,14.4,310.0,15.8,0.0,1013.41,10.0,1
2023-04-04 02:00:00.000 +0200,4.9,0.91,1.0,140.0,3.4,0.0,1015.4,4.9,1
2023-04-04 03:00:00.000 +0200,5.9,0.78,11.7,320.0,15.8,0.0,1013.19,7.9,1
2023-04-04 04:00:00.000 +0200,4.8,0.82,14.6,319.0,15.8,0.0,1012.8,7.4,1
2023-04-04 05:00:00.000 +0200,5.9,0.82,11.8,309.0,14.9,0.0,1013.1,8.0,1
2023-04-04 06:00:00.000 +0200,6.5,0.84,14.5,320.0,10.9,0.0,1013.14,8.8,1
2023-04-04 07:00:00.000 +0200,5.6,0.84,23.3,320.0,10.9,0.0,1013.64,8.8,1
2023-04-04 08:00:00.000 +0200,4.1,0.89,26.8,330.0,11.2,0.0,1014.12,7.9,1
2023-04-04 09:00:00.000 +0200,4.3,0.96,22.8,329.0,8.0,0.0,1014.48,7.8,1
2023-04-04 10:00:00.000 +0200,5.4,0.95,14.2,328.0,6.1,0.0,1014.97,7.8,1
2023-04-04 11:00:00.000 +0200,6.2,0.95,9.8,299.0,10.1,0.0,1015.66,7.9,1
2023-04-04 12:00:00.000 +0200,5.5,0.94,15.8,291.0,11.3,0.0,1015.89,8.1,1
2023-04-04 13:00:00.000 +0200,10.2,0.81,11.3,291.0,11.3,0.0,1015.69,10.2,1
2023-04-04 14:00:00.000 +0200,11.4,0.74,4.2,292.0,11.1,0.0,1015.59,11.4,1
2023-04-04 15:00:00.000 +0200,12.5,0.7,1.3,173.0,11.3,0.0,1015.24,12.5,1
2023-04-04 16:00:00.000 +0200,12.9,0.67,3.7,129.0,11.2,0.0,1014.77,12.9,1
2023-04-04 17:00:00.000 +0200,12.6,0.62,6.4,211.0,11.4,0.0,1014.73,12.6,1
2023-04-04 18:00:00.000 +0200,12.4,0.69,9.8,176.0,11.2,0.0,1014.49,12.4,1
2023-04-04 19:00:00.000 +0200,10.2,0.75,8.4,164.0,11.2,0.0,1014.7,10.2,1
2023-04-04 20:00:00.000 +0200,7.8,0.78,9.5,152.0,10.0,0.0,1015.38,9.2,1
2023-04-04 21:00:00.000 +0200,6.6,0.87,7.4,152.0,10.0,0.0,1015.81,7.8,1
2023-04-04 22:00:00.000 +0200,5.7,0.91,5.8,155.0,15.8,0.0,1015.89,6.7,1
2023-04-04 23:00:00.000 +0200,4.9,0.91,6.3,156.0,14.2,0.0,1015.9,6.1,1
2023-04-05 00:00:00.000 +0200,4.2,0.95,5.9,157.0,8.1,0.0,1015.92,5.3,1
2023-04-05 01:00:00.000 +0200,1.7,0.95,10.9,190.0,3.4,0.0,1015.89,4.4,1
2023-04-05 02:00:00.000 +0200,9.3,0.89,3.6,194.0,15.0,0.0,1007.55,9.3,1
2023-04-05 03:00:00.000 +0200,2.9,0.92,6.1,171.0,4.7,0.0,1015.21,4.3,1
2023-04-05 04:00:00.000 +0200,1.7,0.92,6.1,178.0,5.2,0.0,1015.18,3.2,1
2023-04-05 05:00:00.000 +0200,2.5,0.92,5.9,183.0,5.9,0.0,1014.89,3.9,1
2023-04-05 06:00:00.000 +0200,0.5,0.96,8.0,167.0,0.5,0.0,1014.29,2.7,1
2023-04-05 07:00:00.000 +0200,2.6,1.0,5.3,169.0,2.7,0.0,1014.35,3.8,1
2023-04-05 08:00:00.000 +0200,5.1,0.93,9.1,135.0,5.7,0.0,1014.0,6.9,1
2023-04-05 09:00:00.000 +0200,6.5,0.88,15.7,132.0,11.2,0.0,1013.53,8.9,1
2023-04-05 10:00:00.000 +0200,11.2,0.79,20.7,141.0,10.0,0.0,1013.05,11.2,1
2023-04-05 11:00:00.000 +0200,12.9,0.7,20.2,151.0,11.0,0.0,1012.74,12.9,1
2023-04-05 12:00:00.000 +0200,14.0,0.63,24.0,160.0,11.2,0.0,1011.92,14.0,1
2023-04-05 13:00:00.000 +0200,15.0,0.51,24.0,170.0,11.2,0.0,1010.87,15.0,1
2023-04-05 14:00:00.000 +0200,14.0,0.57,22.7,150.0,11.4,0.0,1009.99,14.0,1
2023-04-05 15:00:00.000 +0200,15.0,0.51,26.8,160.0,11.2,0.0,1008.85,15.0,1
2023-04-05 16:00:00.000 +0200,15.0,0.54,20.9,160.0,10.0,0.0,1007.74,15.0,1
2023-04-05 17:00:00.000 +0200,15.1,0.5,17.2,151.0,10.4,0.0,1007.07,15.1,1
2023-04-05 18:00:00.000 +0200,15.0,0.51,14.1,159.0,11.2,0.0,1006.26,15.0,1
2023-04-05 19:00:00.000 +0200,13.8,0.59,11.1,140.0,11.2,0.0,1005.77,13.8,1
2023-04-05 20:00:00.000 +0200,12.9,0.64,11.7,130.0,10.0,0.0,1005.19,12.9,1
2023-04-05 21:00:00.000 +0200,13.8,0.59,14.2,149.0,11.2,0.0,1004.85,13.8,1
2023-04-05 22:00:00.000 +0200,12.8,0.69,6.3,235.0,15.8,0.0,1005.49,12.8,1
2023-04-05 23:00:00.000 +0200,12.7,0.74,18.1,229.0,14.9,0.0,1005.64,12.7,1
2023-04-06 00:00:00.000 +0200,11.7,0.8,11.3,211.0,15.7,0.0,1005.45,11.7,1
2023-04-06 01:00:00.000 +0200,10.6,0.88,6.6,210.0,15.7,0.0,1005.65,10.6,1
2023-04-06 02:00:00.000 +0200,3.8,0.91,8.7,303.0,9.9,0.0,1012.87,5.7,1
2023-04-06 03:00:00.000 +0200,10.1,0.92,6.6,212.0,15.0,0.0,1006.34,10.1,1
2023-04-06 04:00:00.000 +0200,10.0,0.93,2.6,168.0,12.0,0.0,1006.47,10.0,1
2023-04-06 05:00:00.000 +0200,9.4,0.95,5.5,180.0,6.7,0.0,1007.16,9.8,1
2023-04-06 06:00:00.000 +0200,8.7,0.99,4.7,226.0,10.9,0.0,1007.18,8.7,1
2023-04-06 07:00:00.000 +0200,4.3,0.95,20.4,328.0,4.0,0.0,1007.86,7.6,1
2023-04-06 08:00:00.000 +0200,4.7,0.93,13.8,322.0,3.7,0.0,1008.4,7.2,1
2023-04-06 09:00:00.000 +0200,2.0,0.92,23.6,319.0,3.8,0.0,1008.86,6.0,1
2023-04-06 10:00:00.000 +0200,2.2,0.85,22.1,329.0,11.1,0.0,1009.1,6.1,1
2023-04-06 11:00:00.000 +0200,2.3,0.82,22.2,331.0,7.1,0.0,1010.06,6.1,1
2023-04-06 12:00:00.000 +0200,2.7,0.86,17.8,342.0,7.9,0.0,1010.67,6.1,1
2023-04-06 13:00:00.000 +0200,2.7,0.93,17.5,324.0,11.0,0.0,1011.06,6.0,1
2023-04-06 14:00:00.000 +0200,3.2,0.93,22.5,7.0,9.9,0.0,1011.03,6.9,1
2023-04-06 15:00:00.000 +0200,4.2,0.86,16.1,10.0,8.0,0.0,1011.14,7.1,1
2023-04-06 16:00:00.000 +0200,2.3,0.93,20.5,1.0,11.1,0.0,1011.61,6.0,1
2023-04-06 17:00:00.000 +0200,2.3,0.93,21.1,0.0,10.4,0.0,1011.86,6.1,1
2023-04-06 18:00:00.000 +0200,1.1,0.93,20.7,11.0,8.2,0.0,1011.93,5.0,1
2023-04-06 19:00:00.000 +0200,1.9,0.92,14.0,10.0,8.1,0.0,1012.4,5.0,1
2023-04-06 20:00:00.000 +0200,1.8,0.93,14.9,6.0,7.4,0.0,1013.23,5.0,1
2023-04-06 21:00:00.000 +0200,2.4,0.93,11.1,358.0,11.0,0.0,1013.8,5.0,1
2023-04-06 22:00:00.000 +0200,1.9,0.93,14.1,339.0,8.1,0.0,1014.08,5.0,1
2023-04-06 23:00:00.000 +0200,1.5,0.87,15.9,348.0,9.0,0.0,1013.96,4.9,1
2023-04-07 00:00:00.000 +0200,1.3,0.92,14.0,301.0,9.9,0.0,1013.9,4.5,1
2023-04-07 01:00:00.000 +0200,1.2,0.92,14.3,310.0,9.9,0.0,1014.39,4.4,1
2023-04-07 02:00:00.000 +0200,1.0,0.83,12.2,265.0,13.9,0.0,1016.82,4.0,1
2023-04-07 03:00:00.000 +0200,1.8,0.86,13.8,320.0,9.9,0.0,1014.18,4.9,1
2023-04-07 04:00:00.000 +0200,2.4,0.83,10.9,338.0,9.9,0.0,1014.27,4.9,1
2023-04-07 05:00:00.000 +0200,1.3,0.89,13.4,322.0,9.0,0.0,1014.14,4.4,1
2023-04-07 06:00:00.000 +0200,1.3,0.86,16.9,320.0,11.1,0.0,1014.11,4.8,1
2023-04-07 07:00:00.000 +0200,1.5,0.83,15.3,330.0,10.0,0.0,1014.41,4.8,1
2023-04-07 08:00:00.000 +0200,1.2,0.84,18.2,337.0,10.0,0.0,1014.9,4.9,1
2023-04-07 09:00:00.000 +0200,4.2,0.65,17.4,0.0,10.0,0.0,1014.98,7.2,1
2023-04-07 10:00:00.000 +0200,5.0,0.67,16.3,352.0,11.2,0.0,1014.97,7.8,1
2023-04-07 11:00:00.000 +0200,6.7,0.64,12.9,359.0,11.4,0.0,1015.52,8.7,1
2023-04-07 12:00:00.000 +0200,6.1,0.57,20.5,339.0,11.2,0.0,1015.64,9.0,1
2023-04-07 13:00:00.000 +0200,7.1,0.5,23.2,340.0,11.2,0.0,1015.72,10.0,1
2023-04-07 14:00:00.000 +0200,10.1,0.55,19.3,339.0,11.4,0.0,1015.47,10.1,1
2023-04-07 15:00:00.000 +0200,11.1,0.46,14.3,337.0,11.2,0.0,1015.24,11.1,1
2023-04-07 16:00:00.000 +0200,10.1,0.42,12.6,337.0,11.2,0.0,1015.14,10.1,1
2023-04-07 17:00:00.000 +0200,11.0,0.42,9.4,312.0,11.4,0.0,1015.13,11.0,1
2023-04-07 18:00:00.000 +0200,10.1,0.49,7.7,335.0,11.2,0.0,1015.39,10.1,1
2023-04-07 19:00:00.000 +0200,7.9,0.57,4.5,345.0,11.2,0.0,1015.7,7.9,1
2023-04-07 20:00:00.000 +0200,7.3,0.63,2.6,350.0,11.0,0.0,1016.2,7.3,1
2023-04-07 21:00:00.000 +0200,5.1,0.75,3.1,275.0,11.2,0.0,1016.83,5.1,1
2023-04-07 22:00:00.000 +0200,2.4,0.76,6.3,268.0,15.8,0.0,1017.12,3.9,1
2023-04-07 23:00:00.000 +0200,2.6,0.77,6.3,267.0,15.0,0.0,1017.38,4.1,1
2023-04-08 00:00:00.000 +0200,2.3,0.82,6.2,270.0,15.7,0.0,1017.32,3.8,1
2023-04-08 01:00:00.000 +0200,-0.2,0.85,10.3,269.0,6.1,0.0,1017.42,2.7,1
2023-04-08 02:00:00.000 +0200,3.9,0.81,5.6,181.0,15.0,0.0,1018.24,5.1,1
2023-04-08 03:00:00.000 +0200,1.0,0.85,6.1,289.0,15.6,0.0,1017.33,2.6,1
2023-04-08 04:00:00.000 +0200,-0.2,0.92,5.9,351.0,14.7,0.0,1017.53,1.6,1
2023-04-08 05:00:00.000 +0200,2.2,0.9,3.2,271.0,13.7,0.0,1017.7,2.2,1
2023-04-08 06:00:00.000 +0200,1.0,0.92,1.6,165.0,6.1,0.0,1017.84,1.0,1
2023-04-08 07:00:00.000 +0200,1.0,0.92,4.6,341.0,4.6,0.0,1018.13,1.0,1
2023-04-08 08:00:00.000 +0200,5.6,0.82,0.2,236.0,5.9,0.0,1018.47,5.6,1
2023-04-08 09:00:00.000 +0200,7.8,0.66,14.5,110.0,10.0,0.0,1018.32,9.8,1
2023-04-08 10:00:00.000 +0200,11.1,0.54,1.7,30.0,10.0,0.0,1018.59,11.1,1
2023-04-08 11:00:00.000 +0200,11.1,0.48,6.9,210.0,11.0,0.0,1018.68,11.1,1
2023-04-08 12:00:00.000 +0200,12.2,0.43,7.1,246.0,11.2,0.0,1018.49,12.2,1
2023-04-08 13:00:00.000 +0200,12.9,0.41,9.2,216.0,11.2,0.0,1018.38,12.9,1
2023-04-08 14:00:00.000 +0200,12.9,0.38,9.6,199.0,10.4,0.0,1018.35,12.9,1
2023-04-08 15:00:00.000 +0200,12.9,0.4,9.5,218.0,10.0,0.0,1017.58,12.9,1
2023-04-08 16:00:00.000 +0200,13.9,0.46,10.4,224.0,10.0,0.0,1017.37,13.9,1
2023-04-08 17:00:00.000 +0200,13.0,0.48,12.2,211.0,10.4,0.0,1017.37,13.0,1
2023-04-08 18:00:00.000 +0200,12.4,0.49,12.4,187.0,10.0,0.0,1017.24,12.4,1
2023-04-08 19:00:00.000 +0200,10.2,0.57,9.8,187.0,10.0,0.0,1017.45,10.2,1
2023-04-08 20:00:00.000 +0200,8.1,0.62,7.6,163.0,10.0,0.0,1017.83,9.1,1
2023-04-08 21:00:00.000 +0200,6.1,0.68,9.7,160.0,10.0,0.0,1018.17,7.8,1
2023-04-08 22:00:00.000 +0200,6.7,0.65,6.7,161.0,15.8,0.0,1018.28,7.7,1
2023-04-08 23:00:00.000 +0200,6.1,0.69,6.2,165.0,15.0,0.0,1018.37,7.1,1
2023-04-09 00:00:00.000 +0200,4.8,0.74,6.4,163.0,15.8,0.0,1018.39,6.0,1
2023-04-09 01:00:00.000 +0200,4.1,0.76,6.6,180.0,15.8,0.0,1018.49,5.5,1
2023-04-09 02:00:00.000 +0200,6.0,0.72,13.4,161.0,15.0,0.0,1015.16,8.2,1
2023-04-09 03:00:00.000 +0200,2.2,0.82,6.6,169.0,15.8,0.0,1018.18,3.8,1
2023-04-09 04:00:00.000 +0200,2.2,0.91,3.5,142.0,14.9,0.0,1018.29,2.2,1
2023-04-09 05:00:00.000 +0200,0.2,0.93,6.2,141.0,11.3,0.0,1018.28,2.0,1
2023-04-09 06:00:00.000 +0200,-0.9,0.92,10.7,121.0,5.0,0.0,1018.08,2.2,1
2023-04-09 07:00:00.000 +0200,0.9,0.89,10.7,130.0,7.0,0.0,1018.6,3.7,1
2023-04-09 08:00:00.000 +0200,3.6,0.79,11.9,141.0,9.5,0.0,1018.66,6.1,1
2023-04-09 09:00:00.000 +0200,10.0,0.66,11.5,142.0,10.0,0.0,1018.38,10.0,1
2023-04-09 10:00:00.000 +0200,12.2,0.52,17.8,160.0,10.0,0.0,1018.46,12.2,1
2023-04-09 11:00:00.000 +0200,12.9,0.5,19.6,150.0,10.0,0.0,1018.34,12.9,1
2023-04-09 12:00:00.000 +0200,14.0,0.5,20.6,151.0,10.0,0.0,1017.86,14.0,1
2023-04-09 13:00:00.000 +0200,15.1,0.44,16.1,150.0,10.0,0.0,1017.26,15.1,1
2023-04-09 14:00:00.000 +0200,16.3,0.43,14.8,149.0,15.3,0.0,1016.76,16.3,1
2023-04-09 15:00:00.000 +0200,17.3,0.41,16.1,159.0,10.0,0.0,1016.04,17.3,1
2023-04-09 16:00:00.000 +0200,17.3,0.38,16.2,159.0,10.0,0.0,1015.06,17.3,1
2023-04-09 17:00:00.000 +0200,17.4,0.37,14.1,167.0,10.4,0.0,1014.68,17.4,1
2023-04-09 18:00:00.000 +0200,17.3,0.38,14.5,159.0,10.0,0.0,1014.36,17.3,1
2023-04-09 19:00:00.000 +0200,15.1,0.44,9.7,158.0,10.0,0.0,1014.16,15.1,1
2023-04-09 20:00:00.000 +0200,11.7,0.58,10.4,129.0,10.0,0.0,1014.36,11.7,1
2023-04-09 21:00:00.000 +0200,11.2,0.61,10.9,130.0,10.0,0.0,1014.6,11.2,1
2023-04-09 22:00:00.000 +0200,10.0,0.68,11.2,138.0,15.8,0.0,1014.69,10.0,1
2023-04-09 23:00:00.000 +0200,10.1,0.65,13.6,140.0,15.0,0.0,1014.51,10.1,1
2023-08-01 00:00:00.000 +0200,21.0,0.87,3.2,310.0,15.8,0.0,1012.02,21.0,1
2023-08-01 01:00:00.000 +0200,19.4,0.9,6.0,291.0,15.8,0.0,1012.22,19.4,1
2023-08-01 02:00:00.000 +0200,20.7,0.81,9.2,354.0,14.9,0.0,1008.65,20.7,1
2023-08-01 03:00:00.000 +0200,18.8,0.93,5.9,272.0,14.8,0.0,1012.11,18.8,1
2023-08-01 04:00:00.000 +0200,17.7,0.93,3.1,303.0,14.8,0.0,1011.63,17.7,1
2023-08-01 05:00:00.000 +0200,17.6,0.95,2.9,338.0,14.0,0.0,1011.84,17.6,1
2023-08-01 06:00:00.000 +0200,18.7,0.93,7.8,50.0,9.8,0.0,1011.81,18.7,1
2023-08-01 07:00:00.000 +0200,22.6,0.8,1.6,20.0,9.8,0.0,1011.72,22.6,1
2023-08-01 08:00:00.000 +0200,24.8,0.7,3.2,41.0,9.9,0.0,1011.86,24.8,1
2023-08-01 09:00:00.000 +0200,28.0,0.56,1.7,139.0,10.0,0.0,1011.67,27.2,1
2023-08-01 10:00:00.000 +0200,30.1,0.55,2.9,75.0,10.0,0.0,1011.27,28.9,1
2023-08-01 11:00:00.000 +0200,31.2,0.42,2.8,186.0,11.4,0.0,1011.07,31.0,1
2023-08-01 12:00:00.000 +0200,32.2,0.38,7.7,161.0,10.0,0.0,1010.47,32.2,1
2023-08-01 13:00:00.000 +0200,31.3,0.32,7.3,249.0,10.0,0.0,1010.07,32.1,1
2023-08-01 14:00:00.000 +0200,31.4,0.35,7.2,168.0,10.4,0.0,1009.69,32.0,1
2023-08-01 15:00:00.000 +0200,32.7,0.38,12.6,199.0,11.3,0.0,1008.95,32.5,1
2023-08-01 16:00:00.000 +0200,32.2,0.4,12.1,190.0,11.3,0.0,1008.2,32.0,1
2023-08-01 17:00:00.000 +0200,32.5,0.41,8.9,210.0,10.4,0.0,1007.57,32.0,1
2023-08-01 18:00:00.000 +0200,30.8,0.39,13.4,189.0,10.0,0.0,1007.1,30.9,1
2023-08-01 19:00:00.000 +0200,29.2,0.5,8.0,205.0,9.9,0.0,1007.04,28.6,1
2023-08-01 20:00:00.000 +0200,28.2,0.59,6.2,55.0,10.3,0.0,1007.03,27.1,1
2023-08-01 21:00:00.000 +0200,24.7,0.65,4.4,64.0,10.0,0.0,1006.95,24.7,1
2023-08-01 22:00:00.000 +0200,24.1,0.7,12.8,17.0,15.9,0.0,1007.07,24.1,1
2023-08-01 23:00:00.000 +0200,23.1,0.77,11.8,5.0,14.7,0.0,1007.62,23.1,1
2023-08-10 00:00:00.000 +0200,15.6,0.92,3.3,263.0,14.9,0.0,1011.53,15.6,1
2023-08-10 01:00:00.000 +0200,15.5,0.87,3.4,280.0,15.8,0.0,1011.34,15.5,1
2023-08-10 02:00:00.000 +0200,16.5,0.91,3.6,321.0,14.2,0.0,1008.66,16.5,1
2023-08-10 03:00:00.000 +0200,13.8,0.9,3.2,291.0,15.7,0.0,1011.04,13.8,1
2023-08-10 04:00:00.000 +0200,13.3,0.9,3.1,274.0,15.6,0.0,1011.12,13.3,1
2023-08-10 05:00:00.000 +0200,12.6,0.92,3.6,308.0,13.9,0.0,1010.9,12.6,1
2023-08-10 06:00:00.000 +0200,12.3,0.93,3.1,295.0,10.8,0.0,1011.54,12.3,1
2023-08-10 07:00:00.000 +0200,15.0,0.87,4.5,322.0,9.7,0.0,1010.85,15.0,1
2023-08-10 08:00:00.000 +0200,16.3,0.87,8.6,348.0,9.7,0.0,1010.89,16.3,1
2023-08-10 09:00:00.000 +0200,16.3,0.92,9.3,341.0,1.0,0.0,1010.93,16.3,1
2023-08-10 10:00:00.000 +0200,18.9,0.89,10.6,340.0,4.6,0.0,1010.64,18.9,1
2023-08-10 11:00:00.000 +0200,21.4,0.76,14.0,341.0,10.9,0.0,1010.56,21.4,1
2023-08-10 12:00:00.000 +0200,21.2,0.76,13.9,340.0,12.0,0.0,1010.5,21.2,1
2023-08-10 13:00:00.000 +0200,22.3,0.72,10.8,348.0,11.3,0.0,1010.09,22.3,1
2023-08-10 14:00:00.000 +0200,23.0,0.66,10.2,333.0,15.3,0.0,1009.62,23.0,1
2023-08-10 15:00:00.000 +0200,23.9,0.62,9.4,352.0,11.3,0.0,1008.8,23.9,1
2023-08-10 16:00:00.000 +0200,25.0,0.51,7.7,348.0,11.3,0.0,1008.39,25.0,1
2023-08-10 17:00:00.000 +0200,23.8,0.58,9.0,341.0,11.4,0.0,1007.71,23.8,1
2023-08-10 18:00:00.000 +0200,23.6,0.53,7.6,358.0,11.3,0.0,1007.66,23.6,1
2023-08-10 19:00:00.000 +0200,22.5,0.68,11.3,340.0,11.1,0.0,1007.66,22.5,1
2023-08-10 20:00:00.000 +0200,20.0,0.78,12.3,329.0,11.4,0.0,1007.6,20.0,1
2023-08-10 21:00:00.000 +0200,19.9,0.74,16.2,20.0,11.2,0.0,1007.87,19.9,1
2023-08-10 22:00:00.000 +0200,19.4,0.76,13.3,29.0,14.9,0.0,1008.35,19.4,1
2023-08-10 23:00:00.000 +0200,17.9,0.85,12.7,7.0,15.0,0.0,1008.32,17.9,1
2023-08-11 00:00:00.000 +0200,17.3,0.89,10.5,338.0,15.8,0.0,1008.16,17.3,1
2023-08-11 01:00:00.000 +0200,16.6,0.92,6.4,328.0,15.8,0.0,1008.15,16.6,1
